inst_a,inst_b,openalex_a,openalex_b,year,weight,citation_weight
d5b58b79-7727-4cac-b9d6-1735e93b2968,5f90b565-15b8-4035-ab58-963431c3275d,I191972202,I56404289,2016,2,15
62ed1d2c-52ae-4ba2-8c99-95f009b95972,5f90b565-15b8-4035-ab58-963431c3275d,I24676775,I56404289,2016,2,11
8a91aa93-1bba-4381-a03c-d032be364f69,672214f6-22a9-4d55-8c6c-5b28a5159516,I5847235,I91357014,2016,2,12
f755a6a4-7f5e-4286-a36e-f3db5550661d,5f90b565-15b8-4035-ab58-963431c3275d,I154851008,I56404289,2016,3,13
338f6c5e-2956-40cf-80ce-2047521fc9ef,5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,I115715567,I154549908,2016,2,22
338f6c5e-2956-40cf-80ce-2047521fc9ef,5f90b565-15b8-4035-ab58-963431c3275d,I115715567,I56404289,2016,2,11
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,5f90b565-15b8-4035-ab58-963431c3275d,I162030827,I56404289,2016,2,4
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,5f90b565-15b8-4035-ab58-963431c3275d,I1317621060,I56404289,2016,4,8
6627a151-3a0d-44f3-adf4-d5255e5a4cc9,5f90b565-15b8-4035-ab58-963431c3275d,I170979836,I56404289,2016,2,3
b2d3eebd-0307-42ad-9f36-2a10b73de285,672214f6-22a9-4d55-8c6c-5b28a5159516,I168893459,I91357014,2017,26,776
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,5f90b565-15b8-4035-ab58-963431c3275d,I189109744,I56404289,2017,6,305
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,672214f6-22a9-4d55-8c6c-5b28a5159516,I189109744,I91357014,2017,15,691
edf10c4c-ca24-4805-b33c-ddf5428d22ff,5f90b565-15b8-4035-ab58-963431c3275d,I16292982,I56404289,2017,8,233
edf10c4c-ca24-4805-b33c-ddf5428d22ff,672214f6-22a9-4d55-8c6c-5b28a5159516,I16292982,I91357014,2017,10,286
b2210d61-d364-40bd-abfa-2d7b5023d562,672214f6-22a9-4d55-8c6c-5b28a5159516,I141641110,I91357014,2017,2,160
b49755e6-20af-465e-9c60-82974ede833a,672214f6-22a9-4d55-8c6c-5b28a5159516,I36893310,I91357014,2017,2,133
5f90b565-15b8-4035-ab58-963431c3275d,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I56404289,I82571370,2017,3,130
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,672214f6-22a9-4d55-8c6c-5b28a5159516,I82571370,I91357014,2017,5,218
92004806-cba2-4966-9ebf-9f31bc5a9597,672214f6-22a9-4d55-8c6c-5b28a5159516,I64295750,I91357014,2017,8,343
672214f6-22a9-4d55-8c6c-5b28a5159516,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I91357014,I99364266,2017,7,264
672214f6-22a9-4d55-8c6c-5b28a5159516,129be347-f8df-4fd2-b553-37ff0fd31af1,I91357014,I94234084,2017,7,224
d93978d3-2c97-47c6-8d5a-b6472222104c,672214f6-22a9-4d55-8c6c-5b28a5159516,I74796645,I91357014,2017,4,107
f755a6a4-7f5e-4286-a36e-f3db5550661d,5f90b565-15b8-4035-ab58-963431c3275d,I154851008,I56404289,2017,6,116
672214f6-22a9-4d55-8c6c-5b28a5159516,f7c6962b-4442-458c-90b7-eec41137a0d9,I91357014,I98365261,2017,2,38
5f90b565-15b8-4035-ab58-963431c3275d,0e3df575-bd15-41f1-821e-51c48763aa57,I56404289,I68891433,2017,4,77
0e3df575-bd15-41f1-821e-51c48763aa57,672214f6-22a9-4d55-8c6c-5b28a5159516,I68891433,I91357014,2017,4,105
fb160d73-523e-4f2a-8052-11f55f43e268,672214f6-22a9-4d55-8c6c-5b28a5159516,I175691731,I91357014,2017,7,232
b20ed218-ebd3-4a6b-a2c8-9bef7907b934,672214f6-22a9-4d55-8c6c-5b28a5159516,I899646,I91357014,2017,3,52
fb160d73-523e-4f2a-8052-11f55f43e268,5f90b565-15b8-4035-ab58-963431c3275d,I175691731,I56404289,2017,4,140
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,0e011302-5676-4cf1-95b3-f0adc82f6893,I145286018,I51317819,2017,3,41
2519526b-e995-469e-ae6f-8385feff245c,0e011302-5676-4cf1-95b3-f0adc82f6893,I4210131147,I51317819,2017,4,48
2519526b-e995-469e-ae6f-8385feff245c,672214f6-22a9-4d55-8c6c-5b28a5159516,I4210131147,I91357014,2017,4,45
e9cc852d-c229-4457-a316-e8f38255c048,672214f6-22a9-4d55-8c6c-5b28a5159516,I145894827,I91357014,2017,7,130
1a4bb242-813a-46c1-8f5a-8782d5040d19,672214f6-22a9-4d55-8c6c-5b28a5159516,I169877490,I91357014,2017,2,38
f755a6a4-7f5e-4286-a36e-f3db5550661d,d93978d3-2c97-47c6-8d5a-b6472222104c,I154851008,I74796645,2017,12,248
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,672214f6-22a9-4d55-8c6c-5b28a5159516,I132153292,I91357014,2017,2,60
8a91aa93-1bba-4381-a03c-d032be364f69,672214f6-22a9-4d55-8c6c-5b28a5159516,I5847235,I91357014,2017,2,45
52ef5836-d1be-4182-9b45-218b36478268,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I167751958,I200207707,2017,6,239
52ef5836-d1be-4182-9b45-218b36478268,672214f6-22a9-4d55-8c6c-5b28a5159516,I167751958,I91357014,2017,2,34
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,5f90b565-15b8-4035-ab58-963431c3275d,I200207707,I56404289,2017,2,41
e9cc852d-c229-4457-a316-e8f38255c048,5f90b565-15b8-4035-ab58-963431c3275d,I145894827,I56404289,2017,8,84
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,672214f6-22a9-4d55-8c6c-5b28a5159516,I162030827,I91357014,2017,4,47
0d8fc077-1885-4fe9-a175-49b042facab9,672214f6-22a9-4d55-8c6c-5b28a5159516,I6498739,I91357014,2017,2,34
0d8fc077-1885-4fe9-a175-49b042facab9,129be347-f8df-4fd2-b553-37ff0fd31af1,I6498739,I94234084,2017,2,23
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,672214f6-22a9-4d55-8c6c-5b28a5159516,I1317621060,I91357014,2017,5,60
8f79bb14-2687-41a1-a556-23a0a56f5210,672214f6-22a9-4d55-8c6c-5b28a5159516,I157674215,I91357014,2017,2,18
b2d3eebd-0307-42ad-9f36-2a10b73de285,0e011302-5676-4cf1-95b3-f0adc82f6893,I168893459,I51317819,2017,2,19
90352157-ced6-4e2a-b6ef-515ed6cc5aac,672214f6-22a9-4d55-8c6c-5b28a5159516,I193073490,I91357014,2017,2,20
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,5f90b565-15b8-4035-ab58-963431c3275d,I162030827,I56404289,2017,2,18
1067ba73-ff68-46c5-b68e-4bf7cda57988,672214f6-22a9-4d55-8c6c-5b28a5159516,I110360157,I91357014,2017,3,19
5866f537-6318-4586-bf6d-4433c5b4bbf7,bb26b384-ecf2-4f86-8b53-dd74d42d8f05,I122964287,I1317621060,2017,4,231
5866f537-6318-4586-bf6d-4433c5b4bbf7,c7f37aac-de96-454a-bf3d-af0ff418e79e,I122964287,I164861460,2017,2,12
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,c7f37aac-de96-454a-bf3d-af0ff418e79e,I1317621060,I164861460,2017,2,14
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,5f90b565-15b8-4035-ab58-963431c3275d,I1317621060,I56404289,2017,4,33
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I1317621060,I189109744,2017,9,123
0d9eda01-0613-4077-b69a-93861219bf67,672214f6-22a9-4d55-8c6c-5b28a5159516,I59475050,I91357014,2017,2,8
d2ab91c0-a50d-44ef-b03b-6fab30b3d767,0e011302-5676-4cf1-95b3-f0adc82f6893,I280994,I51317819,2017,38,355
6627a151-3a0d-44f3-adf4-d5255e5a4cc9,672214f6-22a9-4d55-8c6c-5b28a5159516,I170979836,I91357014,2017,3,9
d2ab91c0-a50d-44ef-b03b-6fab30b3d767,131f1481-eede-4a15-a738-57b4c90b26ad,I280994,I45294948,2017,12,314
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2017,50,977
d5b58b79-7727-4cac-b9d6-1735e93b2968,5f90b565-15b8-4035-ab58-963431c3275d,I191972202,I56404289,2018,4,268
5cb3587e-a197-4ece-8d45-9f364c87990f,672214f6-22a9-4d55-8c6c-5b28a5159516,I19716509,I91357014,2018,5,361
5f90b565-15b8-4035-ab58-963431c3275d,0d9eda01-0613-4077-b69a-93861219bf67,I56404289,I59475050,2018,2,101
0d9eda01-0613-4077-b69a-93861219bf67,672214f6-22a9-4d55-8c6c-5b28a5159516,I59475050,I91357014,2018,4,194
f755a6a4-7f5e-4286-a36e-f3db5550661d,92004806-cba2-4966-9ebf-9f31bc5a9597,I154851008,I64295750,2018,3,104
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,edf10c4c-ca24-4805-b33c-ddf5428d22ff,I152429107,I16292982,2018,2,112
b2d3eebd-0307-42ad-9f36-2a10b73de285,672214f6-22a9-4d55-8c6c-5b28a5159516,I168893459,I91357014,2018,17,442
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I171210897,I189109744,2018,2,74
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,672214f6-22a9-4d55-8c6c-5b28a5159516,I171210897,I91357014,2018,12,175
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,672214f6-22a9-4d55-8c6c-5b28a5159516,I189109744,I91357014,2018,15,231
90352157-ced6-4e2a-b6ef-515ed6cc5aac,672214f6-22a9-4d55-8c6c-5b28a5159516,I193073490,I91357014,2018,4,135
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,0e011302-5676-4cf1-95b3-f0adc82f6893,I152429107,I51317819,2018,2,71
5f90b565-15b8-4035-ab58-963431c3275d,81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,I56404289,I932239252,2018,2,48
672214f6-22a9-4d55-8c6c-5b28a5159516,81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,I91357014,I932239252,2018,2,48
fb160d73-523e-4f2a-8052-11f55f43e268,5f90b565-15b8-4035-ab58-963431c3275d,I175691731,I56404289,2018,3,116
fb160d73-523e-4f2a-8052-11f55f43e268,672214f6-22a9-4d55-8c6c-5b28a5159516,I175691731,I91357014,2018,4,120
c4ff2815-fe99-4fc1-a6c3-402ac6322a76,5f90b565-15b8-4035-ab58-963431c3275d,I27674431,I56404289,2018,2,44
c4ff2815-fe99-4fc1-a6c3-402ac6322a76,672214f6-22a9-4d55-8c6c-5b28a5159516,I27674431,I91357014,2018,2,44
1067ba73-ff68-46c5-b68e-4bf7cda57988,672214f6-22a9-4d55-8c6c-5b28a5159516,I110360157,I91357014,2018,7,144
b49755e6-20af-465e-9c60-82974ede833a,5f90b565-15b8-4035-ab58-963431c3275d,I36893310,I56404289,2018,7,90
b49755e6-20af-465e-9c60-82974ede833a,672214f6-22a9-4d55-8c6c-5b28a5159516,I36893310,I91357014,2018,10,95
b2d3eebd-0307-42ad-9f36-2a10b73de285,0e011302-5676-4cf1-95b3-f0adc82f6893,I168893459,I51317819,2018,2,97
b2d3eebd-0307-42ad-9f36-2a10b73de285,0e3df575-bd15-41f1-821e-51c48763aa57,I168893459,I68891433,2018,3,131
0e011302-5676-4cf1-95b3-f0adc82f6893,0e3df575-bd15-41f1-821e-51c48763aa57,I51317819,I68891433,2018,3,193
0e3df575-bd15-41f1-821e-51c48763aa57,672214f6-22a9-4d55-8c6c-5b28a5159516,I68891433,I91357014,2018,6,147
c7f37aac-de96-454a-bf3d-af0ff418e79e,672214f6-22a9-4d55-8c6c-5b28a5159516,I164861460,I91357014,2018,7,111
672214f6-22a9-4d55-8c6c-5b28a5159516,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I91357014,I99552915,2018,3,69
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,672214f6-22a9-4d55-8c6c-5b28a5159516,I132153292,I91357014,2018,3,92
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,5f90b565-15b8-4035-ab58-963431c3275d,I1317621060,I56404289,2018,3,62
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,672214f6-22a9-4d55-8c6c-5b28a5159516,I1317621060,I91357014,2018,7,109
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,672214f6-22a9-4d55-8c6c-5b28a5159516,I200207707,I91357014,2018,7,78
bd7fc63e-4dd7-488f-8022-1332b3642dcf,672214f6-22a9-4d55-8c6c-5b28a5159516,I106542073,I91357014,2018,3,77
1a4bb242-813a-46c1-8f5a-8782d5040d19,672214f6-22a9-4d55-8c6c-5b28a5159516,I169877490,I91357014,2018,2,64
7553f510-4039-4c36-b5d3-2dd983d9bc70,672214f6-22a9-4d55-8c6c-5b28a5159516,I65181880,I91357014,2018,2,40
5f90b565-15b8-4035-ab58-963431c3275d,129be347-f8df-4fd2-b553-37ff0fd31af1,I56404289,I94234084,2018,10,131
620c0800-344d-45c2-8c05-b0876f7dac8f,0e011302-5676-4cf1-95b3-f0adc82f6893,I172917736,I51317819,2018,12,205
c9e12928-adad-470b-bcc3-a64f958bd34b,672214f6-22a9-4d55-8c6c-5b28a5159516,I76777374,I91357014,2018,5,54
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,672214f6-22a9-4d55-8c6c-5b28a5159516,I82571370,I91357014,2018,3,41
736be13b-21db-4757-bfac-35c77c891892,672214f6-22a9-4d55-8c6c-5b28a5159516,I33585257,I91357014,2018,2,35
c7f37aac-de96-454a-bf3d-af0ff418e79e,0e011302-5676-4cf1-95b3-f0adc82f6893,I164861460,I51317819,2018,11,210
e9cc852d-c229-4457-a316-e8f38255c048,672214f6-22a9-4d55-8c6c-5b28a5159516,I145894827,I91357014,2018,12,139
e9cc852d-c229-4457-a316-e8f38255c048,5f90b565-15b8-4035-ab58-963431c3275d,I145894827,I56404289,2018,8,57
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,672214f6-22a9-4d55-8c6c-5b28a5159516,I155125381,I91357014,2018,6,35
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,672214f6-22a9-4d55-8c6c-5b28a5159516,I119241673,I91357014,2018,4,50
5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,672214f6-22a9-4d55-8c6c-5b28a5159516,I878213199,I91357014,2018,4,34
8f79bb14-2687-41a1-a556-23a0a56f5210,672214f6-22a9-4d55-8c6c-5b28a5159516,I157674215,I91357014,2018,2,18
0e011302-5676-4cf1-95b3-f0adc82f6893,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I51317819,I99364266,2018,2,29
672214f6-22a9-4d55-8c6c-5b28a5159516,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I91357014,I99729588,2018,6,48
e952e5d1-7eb4-40a2-88a2-3dc7118e2255,672214f6-22a9-4d55-8c6c-5b28a5159516,I20497027,I91357014,2018,6,47
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,0e011302-5676-4cf1-95b3-f0adc82f6893,I171210897,I51317819,2018,5,30
1067ba73-ff68-46c5-b68e-4bf7cda57988,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I110360157,I99364266,2018,3,51
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,129be347-f8df-4fd2-b553-37ff0fd31af1,I189109744,I94234084,2018,10,185
6627a151-3a0d-44f3-adf4-d5255e5a4cc9,672214f6-22a9-4d55-8c6c-5b28a5159516,I170979836,I91357014,2018,2,14
b45c2598-3515-4da1-9660-75a5ff4428fa,672214f6-22a9-4d55-8c6c-5b28a5159516,I121750182,I91357014,2018,5,32
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,5f90b565-15b8-4035-ab58-963431c3275d,I189109744,I56404289,2018,5,16
5f90b565-15b8-4035-ab58-963431c3275d,0e3df575-bd15-41f1-821e-51c48763aa57,I56404289,I68891433,2018,3,10
104fe323-87bc-48e9-a752-22b34af999bb,0e011302-5676-4cf1-95b3-f0adc82f6893,I186246823,I51317819,2018,3,11
5f90b565-15b8-4035-ab58-963431c3275d,c9e12928-adad-470b-bcc3-a64f958bd34b,I56404289,I76777374,2018,2,2
5f90b565-15b8-4035-ab58-963431c3275d,e98e91f3-ef30-41ea-b7e9-c708270266ba,I56404289,I9579091,2018,2,3
672214f6-22a9-4d55-8c6c-5b28a5159516,e98e91f3-ef30-41ea-b7e9-c708270266ba,I91357014,I9579091,2018,2,3
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,5f90b565-15b8-4035-ab58-963431c3275d,I162030827,I56404289,2018,2,14
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,672214f6-22a9-4d55-8c6c-5b28a5159516,I162030827,I91357014,2018,6,34
5f90b565-15b8-4035-ab58-963431c3275d,f520daa7-29f5-4b11-b9a4-9b02860351ec,I56404289,I863896202,2018,2,18
b45c2598-3515-4da1-9660-75a5ff4428fa,5f90b565-15b8-4035-ab58-963431c3275d,I121750182,I56404289,2018,3,15
2519526b-e995-469e-ae6f-8385feff245c,672214f6-22a9-4d55-8c6c-5b28a5159516,I4210131147,I91357014,2018,2,14
8c466cdb-a2a4-4bf0-856f-f28560ed0e3b,672214f6-22a9-4d55-8c6c-5b28a5159516,I20107917,I91357014,2018,2,9
62ed1d2c-52ae-4ba2-8c99-95f009b95972,5f90b565-15b8-4035-ab58-963431c3275d,I24676775,I56404289,2018,2,5
62ed1d2c-52ae-4ba2-8c99-95f009b95972,672214f6-22a9-4d55-8c6c-5b28a5159516,I24676775,I91357014,2018,2,5
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,5f90b565-15b8-4035-ab58-963431c3275d,I155837530,I56404289,2018,2,6
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,672214f6-22a9-4d55-8c6c-5b28a5159516,I155837530,I91357014,2018,2,6
e9cc852d-c229-4457-a316-e8f38255c048,c7c580b5-a5eb-45ec-9dde-854ee5af23c0,I145894827,I162030827,2018,3,36
0d8fc077-1885-4fe9-a175-49b042facab9,672214f6-22a9-4d55-8c6c-5b28a5159516,I6498739,I91357014,2018,3,4
0e011302-5676-4cf1-95b3-f0adc82f6893,0d8fc077-1885-4fe9-a175-49b042facab9,I51317819,I6498739,2018,2,1
90352157-ced6-4e2a-b6ef-515ed6cc5aac,0e011302-5676-4cf1-95b3-f0adc82f6893,I193073490,I51317819,2018,8,50
5f90b565-15b8-4035-ab58-963431c3275d,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I56404289,I82571370,2019,3,303
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,5f90b565-15b8-4035-ab58-963431c3275d,I162030827,I56404289,2019,3,205
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,672214f6-22a9-4d55-8c6c-5b28a5159516,I162030827,I91357014,2019,6,269
b2d3eebd-0307-42ad-9f36-2a10b73de285,5f90b565-15b8-4035-ab58-963431c3275d,I168893459,I56404289,2019,2,194
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,5f90b565-15b8-4035-ab58-963431c3275d,I189109744,I56404289,2019,7,307
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,672214f6-22a9-4d55-8c6c-5b28a5159516,I189109744,I91357014,2019,20,767
e9cc852d-c229-4457-a316-e8f38255c048,672214f6-22a9-4d55-8c6c-5b28a5159516,I145894827,I91357014,2019,24,404
b20ed218-ebd3-4a6b-a2c8-9bef7907b934,672214f6-22a9-4d55-8c6c-5b28a5159516,I899646,I91357014,2019,9,282
b2d3eebd-0307-42ad-9f36-2a10b73de285,d5b58b79-7727-4cac-b9d6-1735e93b2968,I168893459,I191972202,2019,3,106
d5b58b79-7727-4cac-b9d6-1735e93b2968,0e011302-5676-4cf1-95b3-f0adc82f6893,I191972202,I51317819,2019,5,167
0e011302-5676-4cf1-95b3-f0adc82f6893,92004806-cba2-4966-9ebf-9f31bc5a9597,I51317819,I64295750,2019,2,85
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,672214f6-22a9-4d55-8c6c-5b28a5159516,I83205935,I91357014,2019,6,174
338f6c5e-2956-40cf-80ce-2047521fc9ef,b2d3eebd-0307-42ad-9f36-2a10b73de285,I115715567,I168893459,2019,2,84
338f6c5e-2956-40cf-80ce-2047521fc9ef,672214f6-22a9-4d55-8c6c-5b28a5159516,I115715567,I91357014,2019,4,118
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,672214f6-22a9-4d55-8c6c-5b28a5159516,I145286018,I91357014,2019,5,114
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,5f90b565-15b8-4035-ab58-963431c3275d,I200207707,I56404289,2019,5,167
f755a6a4-7f5e-4286-a36e-f3db5550661d,5f90b565-15b8-4035-ab58-963431c3275d,I154851008,I56404289,2019,13,145
0e011302-5676-4cf1-95b3-f0adc82f6893,2050b90e-0227-468a-8571-63864a963f7c,I51317819,I51452335,2019,2,98
672214f6-22a9-4d55-8c6c-5b28a5159516,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I91357014,I99364266,2019,6,188
5f90b565-15b8-4035-ab58-963431c3275d,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I56404289,I99364266,2019,3,70
62ed1d2c-52ae-4ba2-8c99-95f009b95972,5f90b565-15b8-4035-ab58-963431c3275d,I24676775,I56404289,2019,4,67
62ed1d2c-52ae-4ba2-8c99-95f009b95972,672214f6-22a9-4d55-8c6c-5b28a5159516,I24676775,I91357014,2019,5,89
5f90b565-15b8-4035-ab58-963431c3275d,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I56404289,I83205935,2019,5,97
49837a23-0599-4a35-a43f-15be413cc1a0,672214f6-22a9-4d55-8c6c-5b28a5159516,I162827531,I91357014,2019,17,310
1067ba73-ff68-46c5-b68e-4bf7cda57988,672214f6-22a9-4d55-8c6c-5b28a5159516,I110360157,I91357014,2019,8,124
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,672214f6-22a9-4d55-8c6c-5b28a5159516,I155125381,I91357014,2019,7,67
b45c2598-3515-4da1-9660-75a5ff4428fa,672214f6-22a9-4d55-8c6c-5b28a5159516,I121750182,I91357014,2019,2,100
e9cc852d-c229-4457-a316-e8f38255c048,5f90b565-15b8-4035-ab58-963431c3275d,I145894827,I56404289,2019,19,144
49837a23-0599-4a35-a43f-15be413cc1a0,5f90b565-15b8-4035-ab58-963431c3275d,I162827531,I56404289,2019,6,126
5f90b565-15b8-4035-ab58-963431c3275d,129be347-f8df-4fd2-b553-37ff0fd31af1,I56404289,I94234084,2019,9,150
672214f6-22a9-4d55-8c6c-5b28a5159516,129be347-f8df-4fd2-b553-37ff0fd31af1,I91357014,I94234084,2019,12,207
2050b90e-0227-468a-8571-63864a963f7c,5f90b565-15b8-4035-ab58-963431c3275d,I51452335,I56404289,2019,3,97
d5b58b79-7727-4cac-b9d6-1735e93b2968,c9e12928-adad-470b-bcc3-a64f958bd34b,I191972202,I76777374,2019,2,81
0e011302-5676-4cf1-95b3-f0adc82f6893,c9e12928-adad-470b-bcc3-a64f958bd34b,I51317819,I76777374,2019,2,81
c9e12928-adad-470b-bcc3-a64f958bd34b,672214f6-22a9-4d55-8c6c-5b28a5159516,I76777374,I91357014,2019,6,167
b49755e6-20af-465e-9c60-82974ede833a,672214f6-22a9-4d55-8c6c-5b28a5159516,I36893310,I91357014,2019,9,177
672214f6-22a9-4d55-8c6c-5b28a5159516,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I91357014,I99552915,2019,3,78
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,5f90b565-15b8-4035-ab58-963431c3275d,I1317621060,I56404289,2019,3,62
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,672214f6-22a9-4d55-8c6c-5b28a5159516,I1317621060,I91357014,2019,7,141
1067ba73-ff68-46c5-b68e-4bf7cda57988,5f90b565-15b8-4035-ab58-963431c3275d,I110360157,I56404289,2019,4,62
49837a23-0599-4a35-a43f-15be413cc1a0,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I162827531,I189109744,2019,9,83
0e3df575-bd15-41f1-821e-51c48763aa57,672214f6-22a9-4d55-8c6c-5b28a5159516,I68891433,I91357014,2019,8,124
ac8b1844-88b8-465a-9729-6f0ca11190f9,672214f6-22a9-4d55-8c6c-5b28a5159516,I74319210,I91357014,2019,2,49
b49755e6-20af-465e-9c60-82974ede833a,c9e12928-adad-470b-bcc3-a64f958bd34b,I36893310,I76777374,2019,6,184
d2ab91c0-a50d-44ef-b03b-6fab30b3d767,0e011302-5676-4cf1-95b3-f0adc82f6893,I280994,I51317819,2019,23,218
d2ab91c0-a50d-44ef-b03b-6fab30b3d767,672214f6-22a9-4d55-8c6c-5b28a5159516,I280994,I91357014,2019,10,89
fb160d73-523e-4f2a-8052-11f55f43e268,5f90b565-15b8-4035-ab58-963431c3275d,I175691731,I56404289,2019,2,47
f755a6a4-7f5e-4286-a36e-f3db5550661d,92004806-cba2-4966-9ebf-9f31bc5a9597,I154851008,I64295750,2019,3,149
5f90b565-15b8-4035-ab58-963431c3275d,92004806-cba2-4966-9ebf-9f31bc5a9597,I56404289,I64295750,2019,4,94
5f90b565-15b8-4035-ab58-963431c3275d,f7c6962b-4442-458c-90b7-eec41137a0d9,I56404289,I98365261,2019,7,116
672214f6-22a9-4d55-8c6c-5b28a5159516,f7c6962b-4442-458c-90b7-eec41137a0d9,I91357014,I98365261,2019,9,137
b45c2598-3515-4da1-9660-75a5ff4428fa,bb26b384-ecf2-4f86-8b53-dd74d42d8f05,I121750182,I1317621060,2019,6,101
f755a6a4-7f5e-4286-a36e-f3db5550661d,104fe323-87bc-48e9-a752-22b34af999bb,I154851008,I186246823,2019,2,38
d031820e-53e0-49a4-b0c5-edb3a7724b8a,672214f6-22a9-4d55-8c6c-5b28a5159516,I60054993,I91357014,2019,2,50
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,5f90b565-15b8-4035-ab58-963431c3275d,I132153292,I56404289,2019,3,30
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,672214f6-22a9-4d55-8c6c-5b28a5159516,I132153292,I91357014,2019,5,35
6627a151-3a0d-44f3-adf4-d5255e5a4cc9,672214f6-22a9-4d55-8c6c-5b28a5159516,I170979836,I91357014,2019,5,31
edf10c4c-ca24-4805-b33c-ddf5428d22ff,5f90b565-15b8-4035-ab58-963431c3275d,I16292982,I56404289,2019,10,120
edf10c4c-ca24-4805-b33c-ddf5428d22ff,672214f6-22a9-4d55-8c6c-5b28a5159516,I16292982,I91357014,2019,13,162
0e011302-5676-4cf1-95b3-f0adc82f6893,0e3df575-bd15-41f1-821e-51c48763aa57,I51317819,I68891433,2019,4,45
c1a7591c-a5be-413d-bcfb-050692c5edef,672214f6-22a9-4d55-8c6c-5b28a5159516,I134900695,I91357014,2019,3,30
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,5f90b565-15b8-4035-ab58-963431c3275d,I155125381,I56404289,2019,2,23
bd7fc63e-4dd7-488f-8022-1332b3642dcf,5f90b565-15b8-4035-ab58-963431c3275d,I106542073,I56404289,2019,2,21
bd7fc63e-4dd7-488f-8022-1332b3642dcf,672214f6-22a9-4d55-8c6c-5b28a5159516,I106542073,I91357014,2019,3,25
e952e5d1-7eb4-40a2-88a2-3dc7118e2255,672214f6-22a9-4d55-8c6c-5b28a5159516,I20497027,I91357014,2019,5,75
